Date,close,high,low,open,volume
2024-10-21,1762.67041015625,1826.303819235989,1746.799464934009,1826.303819235989,185394
2024-10-22,1743.7052001953125,1765.7647581636138,1675.0309765770883,1756.7812178450877,456732
2024-10-23,1746.3004150390625,1805.6416407638394,1691.9000877343303,1745.8013294674595,377672
2024-10-24,1703.02978515625,1795.510369462891,1662.1047667274718,1746.7995670820055,1437022
2024-10-25,1676.32861328125,1696.8909141063025,1642.091294922516,1682.76676830477,133927
2024-10-28,1663.7017822265625,1691.900117518538,1605.059226530861,1648.9787576050885,267210
2024-10-29,1684.8629150390625,1716.8543485873197,1598.3215265554916,1652.073017692723,145829
2024-10-30,1699.1368408203125,1760.7739093593957,1651.0748755576712,1691.9000999796915,79513
2024-10-31,1782.6339111328125,1784.0812105858258,1666.9458485328835,1721.8452627061222,611074
2024-11-01,1800.0020751953125,1844.420691164543,1782.6338728963578,1816.6714845842657,12927
2024-11-04,1767.86083984375,1816.671431803938,1711.8634645844802,1801.6988650583012,83319
2024-11-05,1739.8623046875,1763.7684554437944,1703.628642517655,1756.7812572615044,95201
2024-11-06,1742.806884765625,1766.3637003048418,1677.9257578986344,1744.8032271307632,122020
2024-11-07,1756.3321533203125,1806.6898407504693,1728.8324884971341,1771.753849354742,348708
2024-11-08,1689.45458984375,1794.6617291581952,1670.9384666979677,1784.680017887598,150570
2024-11-11,1773.89990234375,1773.89990234375,1773.89990234375,1773.89990234375,434901
2024-11-12,1862.58740234375,1862.58740234375,1813.7768077842995,1862.58740234375,1274080
2024-11-13,1774.1494140625,1860.5910106829722,1769.4579365818317,1821.6623361032318,336486
2024-11-14,1763.3193359375,1835.1377031585637,1722.8434460982762,1722.8434460982762,458676
2024-11-18,1847.5150146484375,1851.457741970772,1688.5562582586083,1786.6764096597585,859322
2024-11-19,1891.5343017578125,1939.84580908505,1873.567221318952,1886.5434460803513,271723
2024-11-21,1890.5361328125,1943.4392030548772,1833.390835239366,1901.5160153156348,490177
2024-11-22,1870.6226806640625,1936.4520188548652,1827.6513641872464,1936.4520188548652,1156491
2024-11-25,1915.9395751953125,1955.9163787016826,1886.5434834121868,1914.4922757590339,1349635
2024-11-26,1820.1650390625,1820.1650390625,1820.1650390625,1820.1650390625,62273
2024-11-27,1800.20166015625,1818.3683262579257,1729.181758814219,1729.181758814219,2449251
2024-11-28,1747.548095703125,1765.7647187198788,1731.8269004968852,1744.8031251115592,1525827
2024-11-29,1752.9881591796875,1757.7794295322306,1705.8745287169688,1725.1392810276138,432804
2024-12-02,1765.4154052734375,1781.1366006762805,1714.1093844782388,1746.7994892047855,546534
2024-12-03,1847.5648193359375,1851.6074611840863,1767.7610855832975,1778.7409681024485,833350
2024-12-04,1872.1697998046875,1904.5105696972616,1822.1614491521757,1848.6129848424155,487415
2024-12-05,1902.4144287109375,1906.456948780506,1842.9234522415054,1868.0773166090369,349113
2024-12-06,1895.6767578125,1912.4959172666483,1825.655027495146,1903.5123769454583,272378
2024-12-09,1939.3966064453125,1943.4392483818513,1851.6075016683792,1896.3256183720266,388159
2024-12-10,1942.291259765625,1976.3788280635063,1919.4830739222841,1972.2863508192518,655568
2024-12-11,1953.969970703125,1966.397152700912,1876.6117070816426,1936.3522256508845,264868
2024-12-12,1933.3077392578125,1954.419083141238,1908.6030036563081,1938.1488448951595,111271
2024-12-13,1926.6201171875,1940.4447635874726,1892.0334616152543,1931.4612230153084,92540
2024-12-16,2022.943603515625,2022.943603515625,1926.4703366403617,1951.424615612387,303334
2024-12-17,2065.96484375,2124.0583589228763,2029.2820521047229,2040.2619353182752,782768
2024-12-18,2049.1455078125,2094.163125285568,2021.396422253944,2074.1997017842755,214744
2024-12-19,2107.039306640625,2146.067894667813,1995.3440564841667,2016.3056498739454,408998
2024-12-20,2151.807373046875,2176.013022494347,2098.1556758179436,2154.053258047156,782814
2024-12-23,2107.48876953125,2238.897904855292,2062.970238457278,2238.897904855292,259233
2024-12-24,2101.05029296875,2117.12094547808,2011.3148067601753,2106.1410631582976,126370
2024-12-26,2088.673095703125,2100.8507347863206,2027.2855710265455,2076.245913836691,149965
2024-12-27,2043.605712890625,2088.6731654170662,2028.5333526493823,2064.217971843485,144639
2024-12-30,2095.310791015625,2111.131900608947,1977.3769716814772,2045.9512782957668,250491
2024-12-31,2072.103515625,2114.276249212161,2018.8012705333224,2114.1266210084436,135431
2025-01-01,2045.0531005859375,2114.226410010533,2028.3835692749235,2038.2654880280177,146906
2025-01-02,2028.084228515625,2056.1826494259612,1996.3423366244692,2045.0531383769328,130182
2025-01-03,2029.9805908203125,2046.2008717825174,1956.4154268259379,2019.3002084024859,304472
2025-01-06,2005.22607421875,2091.1685870050082,1976.428860528452,2021.346562874622,871984
2025-01-07,2000.634521484375,2065.665275625428,1977.3770845227418,2005.1761271921766,386599
2025-01-08,1987.508544921875,2044.0549659411122,1969.2419638142617,2021.2966145788791,490753
2025-01-09,1986.5601806640625,2024.291098999627,1971.3880278719246,1995.3441355523935,683580
2025-01-10,1980.7708740234375,1994.3459774283112,1887.2421632350015,1991.3514639486891,285153
2025-01-13,1910.00048828125,1946.7830706498378,1881.752196104557,1923.1264632233822,707618
2025-01-14,1883.6488037109375,1921.479515687921,1834.4888732446361,1896.5252362634026,204425
2025-01-15,1890.2366943359375,1921.479500670075,1846.666620278916,1903.212919535268,135795
2025-01-16,1975.0811767578125,1984.713552583253,1878.7576621975327,1930.4629757469534,325409
2025-01-17,1942.39111328125,1986.2608087183169,1911.4977647259414,1953.420953299565,134226
2025-01-20,1891.085205078125,1950.4264313356684,1883.548964140433,1950.4264313356684,96119
2025-01-21,1821.1632080078125,1895.2774136502242,1803.6952134119579,1877.5598762744287,403786
2025-01-22,1744.6036376953125,1846.267348041094,1730.130155580729,1823.7087037353638,257152
2025-01-23,1808.4365234375,1831.7937519732914,1703.8780988038154,1736.8177457051195,612431
2025-01-24,1760.1251220703125,1841.426237613416,1733.573793109249,1806.7896246342148,486698
2025-01-27,1672.13623046875,1755.7330627178155,1672.13623046875,1741.808624174557,550393
2025-01-28,1588.5394287109375,1659.958623267433,1588.5394287109375,1646.982398311043,930290
2025-01-29,1638.34814453125,1663.9013008508177,1547.2151943229296,1557.146948234705,885725
2025-01-30,1710.7655029296875,1720.248128547473,1640.4942318768965,1640.4942318768965,203031
2025-01-31,1784.23095703125,1795.061089799621,1720.3480024857954,1754.7849076704545,428529
2025-02-01,1767.86083984375,1767.86083984375,1767.86083984375,1767.86083984375,0
2025-02-03,1642.690185546875,1693.0479923366543,1629.0152897577093,1648.1801267807398,515863
2025-02-04,1643.93798828125,1702.5805455385616,1579.6558612930178,1640.99343201737,452330
2025-02-05,1707.1221923828125,1726.08744404501,1642.0414827860964,1652.671907950678,382696
2025-02-06,1716.804443359375,1761.7721029991135,1649.4778471422294,1741.8086797356675,506255
2025-02-07,1692.5489501953125,1716.3553079689996,1678.9238895050057,1716.3553079689996,678541
2025-02-10,1652.3226318359375,1716.5050871920985,1642.241127327667,1712.8617380302549,115436
2025-02-11,1605.7579345703125,1678.923931078494,1579.7056910436806,1649.9769667495543,278663
2025-02-12,1535.187255859375,1604.0610664278386,1525.5050442719103,1604.0610664278386,567729
2025-02-13,1549.16162109375,1598.1718000720841,1512.4288741228047,1548.862121010641,480618
2025-02-14,1472.1029052734375,1576.9108791927038,1471.7036124319504,1576.9108791927038,376626
2025-02-17,1445.4017333984375,1485.2786207475604,1398.537526389598,1425.388353781933,809446
2025-02-18,1413.5101318359375,1445.4017729766315,1373.134157823187,1417.4030236647109,977993
2025-02-19,1371.537109375,1406.123642042572,1342.8396889803346,1387.956975957644,926861
2025-02-20,1422.843017578125,1440.1114272186192,1338.6473054125245,1365.4981337273061,643066
2025-02-21,1413.6099853515625,1442.1577787584542,1370.4890388406338,1421.3957693438183,448927
2025-02-24,1441.608642578125,1472.202611828977,1374.9307629068314,1391.4005864156002,300433
2025-02-25,1431.5272216796875,1466.3134629214464,1404.7761853259558,1466.3134629214464,236766
2025-02-27,1375.1304931640625,1442.357294964809,1363.8012751128172,1442.357294964809,426721
2025-02-28,1335.8525390625,1393.1474673224072,1317.4362076814716,1393.1474673224072,524224
2025-03-03,1309.4508056640625,1345.8342173816852,1280.0047565837656,1317.5859249488794,605717
2025-03-04,1358.4111328125,1374.8809566712046,1270.9713650593362,1297.6224858373234,334152
2025-03-05,1382.716552734375,1413.0609793439064,1368.3428641459589,1389.953293400193,560464
2025-03-06,1386.9588623046875,1417.4030834635885,1366.5463102992683,1396.341695818156,425923
2025-03-07,1420.8466796875,1441.2093955879798,1363.3022101668182,1397.3398221311984,673598
2025-03-10,1442.4571533203125,1480.886743896089,1414.1090673313652,1445.3518741227067,419584
2025-03-11,1473.10107421875,1477.2933444303335,1397.439650136802,1417.4030737101848,381277
2025-03-12,1422.9927978515625,1496.9572572970862,1408.5193158634845,1482.2841898135166,250219
2025-03-13,1418.9501953125,1466.1137804312832,1401.6318290134577,1427.3846924838076,171236
2025-03-17,1418.9501953125,1418.9501953125,1418.9501953125,1418.9501953125,0
2025-03-18,1524.30712890625,1534.1890475965513,1470.2063016660688,1496.2585441426354,435554
2025-03-19,1503.4952392578125,1535.5365076221271,1475.4964907937228,1535.5365076221271,271832
2025-03-20,1542.5238037109375,1562.1378917046295,1470.306143438287,1511.6802899781546,471555
2025-03-21,1619.0836181640625,1619.632539207163,1524.1574410634985,1550.1098918541993,987472
2025-03-24,1590.88525390625,1641.7919833977412,1568.5760308573258,1635.952584596064,255980
2025-03-25,1591.0848388671875,1623.0263161844712,1554.951091390837,1590.8852533727809,397082
2025-03-26,1537.2335205078125,1609.2016356887675,1514.7746697466018,1597.0738319083011,236606
2025-03-27,1603.9112548828125,1614.092673510776,1511.6802181582298,1517.220116665141,1014261
2025-03-28,1555.8992919921875,1621.728631100601,1528.699127946133,1603.9113003059015,461180
2025-04-01,1478.1417236328125,1584.6466584838593,1478.1417236328125,1566.9291205650698,370105
2025-04-02,1493.3638916015625,1505.2421531209359,1453.3372512891794,1478.141780968211,218768
2025-04-03,1458.6773681640625,1482.5836400276817,1419.7986510773299,1477.2932842573941,425204
2025-04-04,1399.93505859375,1479.2896661931818,1387.457919034091,1462.3207563920455,225260
2025-04-07,1293.1806640625,1340.593793025392,1269.3741849897979,1269.6736850694413,492681
2025-04-08,1301.9644775390625,1327.2182556436892,1276.9603640617909,1309.600510985486,1064151
2025-04-09,1294.5780029296875,1306.1069282611113,1251.706601482181,1306.1069282611113,293855
2025-04-11,1331.01123046875,1352.5218668313496,1305.6078242180113,1312.395436568978,474352
2025-04-15,1388.4560546875,1402.330657892395,1343.1390605964393,1369.191302961278,450016
2025-04-16,1458.8271484375,1467.0121031999995,1356.6143974173856,1388.456081749273,369010
2025-04-17,1440.6605224609375,1456.1321758543363,1387.3581567232977,1427.384796939387,440069
2025-04-21,1493.463623046875,1518.2183162585554,1441.3591378549336,1441.3591378549336,303232
2025-04-22,1499.45263671875,1517.2201317371282,1477.9919572237839,1497.2567089511135,213160
2025-04-23,1518.21826171875,1547.1652239737427,1489.4708849473818,1498.2548394739276,127065
2025-04-24,1506.839111328125,1529.797047285361,1490.2694949631843,1501.8482556852478,352193
2025-04-25,1476.6944580078125,1516.0224266014743,1434.471768642445,1497.256759806407,294701
2025-04-28,1532.392333984375,1540.5774107001778,1463.1193521492419,1486.2768745927876,401788
2025-04-29,1555.3502197265625,1569.1250301807145,1531.3941123955592,1546.167093988503,489155
2025-04-30,1563.23583984375,1607.055578432535,1537.3831822560742,1543.1726237619248,440321
2025-05-02,1545.767822265625,1592.6818664292869,1532.1927189621485,1592.5820736834578,107668
2025-05-05,1599.968505859375,1608.0536675278124,1530.3959059810034,1591.0847585594865,260685
2025-05-06,1537.8822021484375,1607.0555097867798,1516.2219374944837,1607.0555097867798,227637
2025-05-07,1618.833984375,1645.9841903218974,1497.2566922273172,1497.2566922273172,485028
2025-05-08,1630.911865234375,1642.9897117716675,1577.1104159169106,1632.0098291292081,347219
2025-05-09,1649.9769287109375,1660.8570187324676,1559.243145829834,1597.07385719147,210056
2025-05-12,1679.522705078125,1706.7728254405781,1648.978693122151,1678.9238267744904,594554
2025-05-13,1693.297607421875,1711.3644813389799,1676.9275757652297,1706.8727110467516,411455
2025-05-14,1767.1622314453125,1780.7373347398354,1688.007210371919,1716.8543810271956,492975
2025-05-15,1838.531494140625,1850.6093408740035,1727.035701843806,1771.7538187979267,926872
2025-05-16,1857.995849609375,1885.3457641751863,1821.8619799642877,1856.59838559489,667710
2025-05-19,1837.9326171875,1894.6286663232643,1830.8455044293464,1884.5471619133739,294811
2025-05-20,1791.0185546875,1866.380476996548,1751.7903795017126,1866.380476996548,371883
2025-05-21,1841.2264404296875,1851.407859055083,1767.3617768738306,1803.6952303436915,236599
2025-05-22,1849.7109375,1868.5763966432146,1801.798722201456,1826.6532082569886,295645
2025-05-23,1881.6524658203125,1916.4886643489863,1852.1066232810126,1868.5764477402615,449914
2025-05-26,2069.807861328125,2069.807861328125,2031.0787707116945,2046.2509239455364,714285
2025-05-27,2206.457275390625,2253.670818418514,2076.1959433668853,2090.7693392931674,2414143
2025-05-28,2219.533447265625,2277.527044358504,2185.9947994403956,2226.4207306629237,865197
2025-05-29,2284.41455078125,2330.4300937622306,2225.921624952822,2245.885047598139,1307368
2025-05-30,2237.30078125,2305.7754215494247,2191.3849070546435,2291.801025055186,1659999
2025-06-02,2295.194580078125,2349.095820657412,2239.895997405913,2248.480366531374,1033694
2025-06-03,2335.8203125,2368.6600445485415,2289.00594121428,2315.55739022374,393716
2025-06-04,2355.384521484375,2417.570635708182,2314.8589171600856,2384.630986253859,600743
2025-06-05,2417.570556640625,2444.5211780400045,2345.702232908947,2369.4587553257443,715591
2025-06-06,2311.46484375,2459.493671499963,2296.6918622440485,2440.528419974598,518153
2025-06-09,2298.588623046875,2334.722370725432,2264.750474108038,2311.7644337751603,542249
2025-06-10,2295.8935546875,2349.694882079903,2285.811928616388,2321.646175347177,228775
2025-06-11,2370.35693359375,2410.68319346089,2307.272566918662,2312.063837081328,475989
2025-06-12,2304.3779296875,2405.4924685114897,2282.8173361621466,2382.6344474941166,241685
2025-06-13,2318.25244140625,2361.5729708207564,2199.9691629103872,2220.930756567882,278383
2025-06-16,2294.595947265625,2340.112406657645,2237.7001902549987,2340.112406657645,183935
2025-06-17,2295.793701171875,2334.422876883201,2285.1133183443803,2312.962196633116,227001
2025-06-18,2369.558349609375,2394.4129569794222,2304.477640628804,2307.272568533492,295882
2025-06-19,2350.493408203125,2442.9239079380677,2305.775293172471,2384.4312263710317,270930
2025-06-20,2351.99072265625,2404.694207962083,2331.8277142236066,2350.4934659355963,573666
2025-06-23,2319.3505859375,2353.28840510071,2295.793649275973,2344.70403571707,278799
2025-06-24,2435.03857421875,2435.2381597143335,2335.8204571945203,2340.7113984599173,473012
2025-06-25,2391.01904296875,2495.4278413275447,2366.164679146778,2470.9726484825346,378513
2025-06-26,2342.20849609375,2416.17307239541,2332.027199569349,2405.5923612128436,299963
2025-06-27,2331.5283203125,2385.629150210239,2318.452180212353,2345.7023025079757,298140
2025-06-30,2356.781982421875,2411.7810661661915,2299.4868126164793,2328.7332758353627,383777
2025-07-01,2345.502685546875,2385.030118025431,2318.851563801927,2356.782068610296,390251
2025-07-02,2383.6328125,2394.5127810425497,2330.7297391907455,2343.805879316538,174919
2025-07-03,2348.4970703125,2395.610698647068,2329.0327333859927,2395.610698647068,199806
2025-07-04,2352.09033203125,2370.656412359376,2287.0096236813033,2330.729567519639,250076
2025-07-07,2345.103271484375,2360.4752538641387,2304.0785822261228,2346.700442849123,278091
2025-07-08,2378.5419921875,2392.616303213468,2315.7571228432403,2347.998100490617,530847
2025-07-09,2388.62353515625,2432.5430652635946,2357.480644364413,2384.5309360095066,330282
2025-07-10,2377.543701171875,2406.790163824143,2350.692995432062,2389.422083755924,265921
2025-07-11,2328.63330078125,2398.006193395161,2300.8843386909816,2385.5290544358245,504126
2025-07-14,2282.018798828125,2320.5483020953316,2260.857619516727,2319.749716448951,992218
2025-07-15,2294.595947265625,2344.1050913601453,2280.821136303173,2280.821136303173,346316
2025-07-16,2330.629638671875,2344.604034280292,2289.4053665823403,2303.7789331590643,374629
2025-07-17,2412.6796875,2447.1165936502507,2334.822334464651,2342.707789409806,655351
2025-07-18,2353.88720703125,2438.2326709921404,2348.6967656801758,2430.5468017132293,469262
2025-07-21,2432.9423828125,2470.174217271695,2320.748037529586,2362.8708133859186,566779
2025-07-22,2446.916748046875,2472.470027887844,2417.5706126541613,2452.506604166505,328950
